Calculation1,Number of Records,Base Experience,Base Happiness,Base Stat,Capture Rate,Color Id,Conquest Order,Effort,Evolution Chain Id,Evolves From Species Id,Forms Switchable,Gender Rate,Generation Id (Generation Names.Csv),Generation Id,Growth Rate Id,Habitat Id,Has Gender Differences,Hatch Counter,Height,Id (Generations.Csv),Id (Pokemon Species.Csv),Id,Identifier (Generations.Csv),Identifier (Pokemon Species.Csv),Identifier,Is Baby,Is Default,Local Language Id (Generation Names.Csv),Local Language Id (Type Names.Csv),Local Language Id,Main Region Id,Name (Generation Names.Csv),Name (Type Names.Csv),Name,Order (Pokemon Species.Csv),Order,Pokemon Id (Pokemon Types.Csv),Pokemon Id,Shape Id,Slot,Species Id,Stat Id (Stat Names.Csv),Stat Id,Type Id (Type Names.Csv),Type Id,Weight
69,1,59,70,69,190,9,,1,300,,0,4,5,5,2,,0,20,2,5,590,590,generation-v,foongus,foongus,0,1,6,5,5,5,Generation V,Poison,PV,591,682,590,590,4,2,590,1,1,4,4,10
55,1,59,70,55,190,9,,0,300,,0,4,5,5,2,,0,20,2,5,590,590,generation-v,foongus,foongus,0,1,6,5,5,5,Generation V,Poison,Attaque,591,682,590,590,4,2,590,2,2,4,4,10
45,1,59,70,45,190,9,,0,300,,0,4,5,5,2,,0,20,2,5,590,590,generation-v,foongus,foongus,0,1,6,5,5,5,Generation V,Poison,Défense,591,682,590,590,4,2,590,3,3,4,4,10
55,1,59,70,55,190,9,,0,300,,0,4,5,5,2,,0,20,2,5,590,590,generation-v,foongus,foongus,0,1,6,5,5,5,Generation V,Poison,Attaque Spéciale,591,682,590,590,4,2,590,4,4,4,4,10
55,1,59,70,55,190,9,,0,300,,0,4,5,5,2,,0,20,2,5,590,590,generation-v,foongus,foongus,0,1,6,5,5,5,Generation V,Poison,Défense Spéciale,591,682,590,590,4,2,590,5,5,4,4,10
15,1,59,70,15,190,9,,0,300,,0,4,5,5,2,,0,20,2,5,590,590,generation-v,foongus,foongus,0,1,6,5,5,5,Generation V,Poison,Vitesse,591,682,590,590,4,2,590,6,6,4,4,10
114,1,162,70,114,75,9,,2,300,590,0,4,5,5,2,,0,20,6,5,591,591,generation-v,amoonguss,amoonguss,0,1,6,5,5,5,Generation V,Poison,PV,592,683,591,591,4,2,591,1,1,4,4,105
85,1,162,70,85,75,9,,0,300,590,0,4,5,5,2,,0,20,6,5,591,591,generation-v,amoonguss,amoonguss,0,1,6,5,5,5,Generation V,Poison,Attaque,592,683,591,591,4,2,591,2,2,4,4,105
70,1,162,70,70,75,9,,0,300,590,0,4,5,5,2,,0,20,6,5,591,591,generation-v,amoonguss,amoonguss,0,1,6,5,5,5,Generation V,Poison,Défense,592,683,591,591,4,2,591,3,3,4,4,105
85,1,162,70,85,75,9,,0,300,590,0,4,5,5,2,,0,20,6,5,591,591,generation-v,amoonguss,amoonguss,0,1,6,5,5,5,Generation V,Poison,Attaque Spéciale,592,683,591,591,4,2,591,4,4,4,4,105
80,1,162,70,80,75,9,,0,300,590,0,4,5,5,2,,0,20,6,5,591,591,generation-v,amoonguss,amoonguss,0,1,6,5,5,5,Generation V,Poison,Défense Spéciale,592,683,591,591,4,2,591,5,5,4,4,105
30,1,162,70,30,75,9,,0,300,590,0,4,5,5,2,,0,20,6,5,591,591,generation-v,amoonguss,amoonguss,0,1,6,5,5,5,Generation V,Poison,Vitesse,592,683,591,591,4,2,591,6,6,4,4,105
55,1,67,70,55,190,9,,0,301,,0,4,5,5,2,,1,20,12,5,592,592,generation-v,frillish,frillish,0,1,6,5,5,5,Generation V,Spectre,PV,593,684,592,592,10,2,592,1,1,8,8,330
40,1,67,70,40,190,9,,0,301,,0,4,5,5,2,,1,20,12,5,592,592,generation-v,frillish,frillish,0,1,6,5,5,5,Generation V,Spectre,Attaque,593,684,592,592,10,2,592,2,2,8,8,330
50,1,67,70,50,190,9,,0,301,,0,4,5,5,2,,1,20,12,5,592,592,generation-v,frillish,frillish,0,1,6,5,5,5,Generation V,Spectre,Défense,593,684,592,592,10,2,592,3,3,8,8,330
65,1,67,70,65,190,9,,0,301,,0,4,5,5,2,,1,20,12,5,592,592,generation-v,frillish,frillish,0,1,6,5,5,5,Generation V,Spectre,Attaque Spéciale,593,684,592,592,10,2,592,4,4,8,8,330
85,1,67,70,85,190,9,,1,301,,0,4,5,5,2,,1,20,12,5,592,592,generation-v,frillish,frillish,0,1,6,5,5,5,Generation V,Spectre,Défense Spéciale,593,684,592,592,10,2,592,5,5,8,8,330
40,1,67,70,40,190,9,,0,301,,0,4,5,5,2,,1,20,12,5,592,592,generation-v,frillish,frillish,0,1,6,5,5,5,Generation V,Spectre,Vitesse,593,684,592,592,10,2,592,6,6,8,8,330
100,1,168,70,100,60,9,,0,301,592,0,4,5,5,2,,1,20,22,5,593,593,generation-v,jellicent,jellicent,0,1,6,5,5,5,Generation V,Spectre,PV,594,685,593,593,10,2,593,1,1,8,8,1350
60,1,168,70,60,60,9,,0,301,592,0,4,5,5,2,,1,20,22,5,593,593,generation-v,jellicent,jellicent,0,1,6,5,5,5,Generation V,Spectre,Attaque,594,685,593,593,10,2,593,2,2,8,8,1350
70,1,168,70,70,60,9,,0,301,592,0,4,5,5,2,,1,20,22,5,593,593,generation-v,jellicent,jellicent,0,1,6,5,5,5,Generation V,Spectre,Défense,594,685,593,593,10,2,593,3,3,8,8,1350
85,1,168,70,85,60,9,,0,301,592,0,4,5,5,2,,1,20,22,5,593,593,generation-v,jellicent,jellicent,0,1,6,5,5,5,Generation V,Spectre,Attaque Spéciale,594,685,593,593,10,2,593,4,4,8,8,1350
105,1,168,70,105,60,9,,2,301,592,0,4,5,5,2,,1,20,22,5,593,593,generation-v,jellicent,jellicent,0,1,6,5,5,5,Generation V,Spectre,Défense Spéciale,594,685,593,593,10,2,593,5,5,8,8,1350
60,1,168,70,60,60,9,,0,301,592,0,4,5,5,2,,1,20,22,5,593,593,generation-v,jellicent,jellicent,0,1,6,5,5,5,Generation V,Spectre,Vitesse,594,685,593,593,10,2,593,6,6,8,8,1350
50,1,64,70,50,190,10,147,0,303,,0,4,5,5,2,,0,20,1,5,595,595,generation-v,joltik,joltik,0,1,6,5,5,5,Generation V,Électrik,PV,596,687,595,595,14,2,595,1,1,13,13,6
47,1,64,70,47,190,10,147,0,303,,0,4,5,5,2,,0,20,1,5,595,595,generation-v,joltik,joltik,0,1,6,5,5,5,Generation V,Électrik,Attaque,596,687,595,595,14,2,595,2,2,13,13,6
50,1,64,70,50,190,10,147,0,303,,0,4,5,5,2,,0,20,1,5,595,595,generation-v,joltik,joltik,0,1,6,5,5,5,Generation V,Électrik,Défense,596,687,595,595,14,2,595,3,3,13,13,6
57,1,64,70,57,190,10,147,0,303,,0,4,5,5,2,,0,20,1,5,595,595,generation-v,joltik,joltik,0,1,6,5,5,5,Generation V,Électrik,Attaque Spéciale,596,687,595,595,14,2,595,4,4,13,13,6
50,1,64,70,50,190,10,147,0,303,,0,4,5,5,2,,0,20,1,5,595,595,generation-v,joltik,joltik,0,1,6,5,5,5,Generation V,Électrik,Défense Spéciale,596,687,595,595,14,2,595,5,5,13,13,6
65,1,64,70,65,190,10,147,1,303,,0,4,5,5,2,,0,20,1,5,595,595,generation-v,joltik,joltik,0,1,6,5,5,5,Generation V,Électrik,Vitesse,596,687,595,595,14,2,595,6,6,13,13,6
70,1,165,70,70,75,10,148,0,303,595,0,4,5,5,2,,0,20,8,5,596,596,generation-v,galvantula,galvantula,0,1,6,5,5,5,Generation V,Électrik,PV,597,688,596,596,14,2,596,1,1,13,13,143
77,1,165,70,77,75,10,148,0,303,595,0,4,5,5,2,,0,20,8,5,596,596,generation-v,galvantula,galvantula,0,1,6,5,5,5,Generation V,Électrik,Attaque,597,688,596,596,14,2,596,2,2,13,13,143
60,1,165,70,60,75,10,148,0,303,595,0,4,5,5,2,,0,20,8,5,596,596,generation-v,galvantula,galvantula,0,1,6,5,5,5,Generation V,Électrik,Défense,597,688,596,596,14,2,596,3,3,13,13,143
97,1,165,70,97,75,10,148,0,303,595,0,4,5,5,2,,0,20,8,5,596,596,generation-v,galvantula,galvantula,0,1,6,5,5,5,Generation V,Électrik,Attaque Spéciale,597,688,596,596,14,2,596,4,4,13,13,143
60,1,165,70,60,75,10,148,0,303,595,0,4,5,5,2,,0,20,8,5,596,596,generation-v,galvantula,galvantula,0,1,6,5,5,5,Generation V,Électrik,Défense Spéciale,597,688,596,596,14,2,596,5,5,13,13,143
108,1,165,70,108,75,10,148,2,303,595,0,4,5,5,2,,0,20,8,5,596,596,generation-v,galvantula,galvantula,0,1,6,5,5,5,Generation V,Électrik,Vitesse,597,688,596,596,14,2,596,6,6,13,13,143
44,1,61,70,44,255,4,,0,304,,0,4,5,5,2,,0,20,6,5,597,597,generation-v,ferroseed,ferroseed,0,1,6,5,5,5,Generation V,Acier,PV,598,689,597,597,1,2,597,1,1,9,9,188
50,1,61,70,50,255,4,,0,304,,0,4,5,5,2,,0,20,6,5,597,597,generation-v,ferroseed,ferroseed,0,1,6,5,5,5,Generation V,Acier,Attaque,598,689,597,597,1,2,597,2,2,9,9,188
91,1,61,70,91,255,4,,1,304,,0,4,5,5,2,,0,20,6,5,597,597,generation-v,ferroseed,ferroseed,0,1,6,5,5,5,Generation V,Acier,Défense,598,689,597,597,1,2,597,3,3,9,9,188
24,1,61,70,24,255,4,,0,304,,0,4,5,5,2,,0,20,6,5,597,597,generation-v,ferroseed,ferroseed,0,1,6,5,5,5,Generation V,Acier,Attaque Spéciale,598,689,597,597,1,2,597,4,4,9,9,188
86,1,61,70,86,255,4,,0,304,,0,4,5,5,2,,0,20,6,5,597,597,generation-v,ferroseed,ferroseed,0,1,6,5,5,5,Generation V,Acier,Défense Spéciale,598,689,597,597,1,2,597,5,5,9,9,188
10,1,61,70,10,255,4,,0,304,,0,4,5,5,2,,0,20,6,5,597,597,generation-v,ferroseed,ferroseed,0,1,6,5,5,5,Generation V,Acier,Vitesse,598,689,597,597,1,2,597,6,6,9,9,188
74,1,171,70,74,90,4,,0,304,597,0,4,5,5,2,,0,20,10,5,598,598,generation-v,ferrothorn,ferrothorn,0,1,6,5,5,5,Generation V,Acier,PV,599,690,598,598,10,2,598,1,1,9,9,1100
94,1,171,70,94,90,4,,0,304,597,0,4,5,5,2,,0,20,10,5,598,598,generation-v,ferrothorn,ferrothorn,0,1,6,5,5,5,Generation V,Acier,Attaque,599,690,598,598,10,2,598,2,2,9,9,1100
131,1,171,70,131,90,4,,2,304,597,0,4,5,5,2,,0,20,10,5,598,598,generation-v,ferrothorn,ferrothorn,0,1,6,5,5,5,Generation V,Acier,Défense,599,690,598,598,10,2,598,3,3,9,9,1100
54,1,171,70,54,90,4,,0,304,597,0,4,5,5,2,,0,20,10,5,598,598,generation-v,ferrothorn,ferrothorn,0,1,6,5,5,5,Generation V,Acier,Attaque Spéciale,599,690,598,598,10,2,598,4,4,9,9,1100
116,1,171,70,116,90,4,,0,304,597,0,4,5,5,2,,0,20,10,5,598,598,generation-v,ferrothorn,ferrothorn,0,1,6,5,5,5,Generation V,Acier,Défense Spéciale,599,690,598,598,10,2,598,5,5,9,9,1100
20,1,171,70,20,90,4,,0,304,597,0,4,5,5,2,,0,20,10,5,598,598,generation-v,ferrothorn,ferrothorn,0,1,6,5,5,5,Generation V,Acier,Vitesse,599,690,598,598,10,2,598,6,6,9,9,1100
50,1,55,70,50,190,9,37,0,308,,0,4,5,5,4,,0,20,3,5,607,607,generation-v,litwick,litwick,0,1,6,5,5,5,Generation V,Feu,PV,608,699,607,607,5,2,607,1,1,10,10,31
30,1,55,70,30,190,9,37,0,308,,0,4,5,5,4,,0,20,3,5,607,607,generation-v,litwick,litwick,0,1,6,5,5,5,Generation V,Feu,Attaque,608,699,607,607,5,2,607,2,2,10,10,31
55,1,55,70,55,190,9,37,0,308,,0,4,5,5,4,,0,20,3,5,607,607,generation-v,litwick,litwick,0,1,6,5,5,5,Generation V,Feu,Défense,608,699,607,607,5,2,607,3,3,10,10,31
65,1,55,70,65,190,9,37,1,308,,0,4,5,5,4,,0,20,3,5,607,607,generation-v,litwick,litwick,0,1,6,5,5,5,Generation V,Feu,Attaque Spéciale,608,699,607,607,5,2,607,4,4,10,10,31
55,1,55,70,55,190,9,37,0,308,,0,4,5,5,4,,0,20,3,5,607,607,generation-v,litwick,litwick,0,1,6,5,5,5,Generation V,Feu,Défense Spéciale,608,699,607,607,5,2,607,5,5,10,10,31
20,1,55,70,20,190,9,37,0,308,,0,4,5,5,4,,0,20,3,5,607,607,generation-v,litwick,litwick,0,1,6,5,5,5,Generation V,Feu,Vitesse,608,699,607,607,5,2,607,6,6,10,10,31
60,1,130,70,60,90,1,38,0,308,607,0,4,5,5,4,,0,20,6,5,608,608,generation-v,lampent,lampent,0,1,6,5,5,5,Generation V,Feu,PV,609,700,608,608,4,2,608,1,1,10,10,130
40,1,130,70,40,90,1,38,0,308,607,0,4,5,5,4,,0,20,6,5,608,608,generation-v,lampent,lampent,0,1,6,5,5,5,Generation V,Feu,Attaque,609,700,608,608,4,2,608,2,2,10,10,130
60,1,130,70,60,90,1,38,0,308,607,0,4,5,5,4,,0,20,6,5,608,608,generation-v,lampent,lampent,0,1,6,5,5,5,Generation V,Feu,Défense,609,700,608,608,4,2,608,3,3,10,10,130
95,1,130,70,95,90,1,38,2,308,607,0,4,5,5,4,,0,20,6,5,608,608,generation-v,lampent,lampent,0,1,6,5,5,5,Generation V,Feu,Attaque Spéciale,609,700,608,608,4,2,608,4,4,10,10,130
60,1,130,70,60,90,1,38,0,308,607,0,4,5,5,4,,0,20,6,5,608,608,generation-v,lampent,lampent,0,1,6,5,5,5,Generation V,Feu,Défense Spéciale,609,700,608,608,4,2,608,5,5,10,10,130
55,1,130,70,55,90,1,38,0,308,607,0,4,5,5,4,,0,20,6,5,608,608,generation-v,lampent,lampent,0,1,6,5,5,5,Generation V,Feu,Vitesse,609,700,608,608,4,2,608,6,6,10,10,130
60,1,234,70,60,45,1,39,0,308,608,0,4,5,5,4,,0,20,10,5,609,609,generation-v,chandelure,chandelure,0,1,6,5,5,5,Generation V,Feu,PV,610,701,609,609,4,2,609,1,1,10,10,343
55,1,234,70,55,45,1,39,0,308,608,0,4,5,5,4,,0,20,10,5,609,609,generation-v,chandelure,chandelure,0,1,6,5,5,5,Generation V,Feu,Attaque,610,701,609,609,4,2,609,2,2,10,10,343
90,1,234,70,90,45,1,39,0,308,608,0,4,5,5,4,,0,20,10,5,609,609,generation-v,chandelure,chandelure,0,1,6,5,5,5,Generation V,Feu,Défense,610,701,609,609,4,2,609,3,3,10,10,343
145,1,234,70,145,45,1,39,3,308,608,0,4,5,5,4,,0,20,10,5,609,609,generation-v,chandelure,chandelure,0,1,6,5,5,5,Generation V,Feu,Attaque Spéciale,610,701,609,609,4,2,609,4,4,10,10,343
90,1,234,70,90,45,1,39,0,308,608,0,4,5,5,4,,0,20,10,5,609,609,generation-v,chandelure,chandelure,0,1,6,5,5,5,Generation V,Feu,Défense Spéciale,610,701,609,609,4,2,609,5,5,10,10,343
80,1,234,70,80,45,1,39,0,308,608,0,4,5,5,4,,0,20,10,5,609,609,generation-v,chandelure,chandelure,0,1,6,5,5,5,Generation V,Feu,Vitesse,610,701,609,609,4,2,609,6,6,10,10,343
109,1,165,70,109,75,3,,2,313,,0,4,5,5,2,,0,20,7,5,618,618,generation-v,stunfisk,stunfisk,0,1,6,5,5,5,Generation V,Électrik,PV,619,710,618,618,3,2,618,1,1,13,13,110
66,1,165,70,66,75,3,,0,313,,0,4,5,5,2,,0,20,7,5,618,618,generation-v,stunfisk,stunfisk,0,1,6,5,5,5,Generation V,Électrik,Attaque,619,710,618,618,3,2,618,2,2,13,13,110
84,1,165,70,84,75,3,,0,313,,0,4,5,5,2,,0,20,7,5,618,618,generation-v,stunfisk,stunfisk,0,1,6,5,5,5,Generation V,Électrik,Défense,619,710,618,618,3,2,618,3,3,13,13,110
81,1,165,70,81,75,3,,0,313,,0,4,5,5,2,,0,20,7,5,618,618,generation-v,stunfisk,stunfisk,0,1,6,5,5,5,Generation V,Électrik,Attaque Spéciale,619,710,618,618,3,2,618,4,4,13,13,110
99,1,165,70,99,75,3,,0,313,,0,4,5,5,2,,0,20,7,5,618,618,generation-v,stunfisk,stunfisk,0,1,6,5,5,5,Generation V,Électrik,Défense Spéciale,619,710,618,618,3,2,618,5,5,13,13,110
32,1,165,70,32,75,3,,0,313,,0,4,5,5,2,,0,20,7,5,618,618,generation-v,stunfisk,stunfisk,0,1,6,5,5,5,Generation V,Électrik,Vitesse,619,710,618,618,3,2,618,6,6,13,13,110
59,1,61,70,59,190,5,,0,316,,0,-1,5,5,2,,0,25,10,5,622,622,generation-v,golett,golett,0,1,6,5,5,5,Generation V,Spectre,PV,623,714,622,622,12,2,622,1,1,8,8,920
74,1,61,70,74,190,5,,1,316,,0,-1,5,5,2,,0,25,10,5,622,622,generation-v,golett,golett,0,1,6,5,5,5,Generation V,Spectre,Attaque,623,714,622,622,12,2,622,2,2,8,8,920
50,1,61,70,50,190,5,,0,316,,0,-1,5,5,2,,0,25,10,5,622,622,generation-v,golett,golett,0,1,6,5,5,5,Generation V,Spectre,Défense,623,714,622,622,12,2,622,3,3,8,8,920
35,1,61,70,35,190,5,,0,316,,0,-1,5,5,2,,0,25,10,5,622,622,generation-v,golett,golett,0,1,6,5,5,5,Generation V,Spectre,Attaque Spéciale,623,714,622,622,12,2,622,4,4,8,8,920
50,1,61,70,50,190,5,,0,316,,0,-1,5,5,2,,0,25,10,5,622,622,generation-v,golett,golett,0,1,6,5,5,5,Generation V,Spectre,Défense Spéciale,623,714,622,622,12,2,622,5,5,8,8,920
35,1,61,70,35,190,5,,0,316,,0,-1,5,5,2,,0,25,10,5,622,622,generation-v,golett,golett,0,1,6,5,5,5,Generation V,Spectre,Vitesse,623,714,622,622,12,2,622,6,6,8,8,920
89,1,169,70,89,90,5,,0,316,622,0,-1,5,5,2,,0,25,28,5,623,623,generation-v,golurk,golurk,0,1,6,5,5,5,Generation V,Spectre,PV,624,715,623,623,12,2,623,1,1,8,8,3300
124,1,169,70,124,90,5,,2,316,622,0,-1,5,5,2,,0,25,28,5,623,623,generation-v,golurk,golurk,0,1,6,5,5,5,Generation V,Spectre,Attaque,624,715,623,623,12,2,623,2,2,8,8,3300
80,1,169,70,80,90,5,,0,316,622,0,-1,5,5,2,,0,25,28,5,623,623,generation-v,golurk,golurk,0,1,6,5,5,5,Generation V,Spectre,Défense,624,715,623,623,12,2,623,3,3,8,8,3300
55,1,169,70,55,90,5,,0,316,622,0,-1,5,5,2,,0,25,28,5,623,623,generation-v,golurk,golurk,0,1,6,5,5,5,Generation V,Spectre,Attaque Spéciale,624,715,623,623,12,2,623,4,4,8,8,3300
80,1,169,70,80,90,5,,0,316,622,0,-1,5,5,2,,0,25,28,5,623,623,generation-v,golurk,golurk,0,1,6,5,5,5,Generation V,Spectre,Défense Spéciale,624,715,623,623,12,2,623,5,5,8,8,3300
55,1,169,70,55,90,5,,0,316,622,0,-1,5,5,2,,0,25,28,5,623,623,generation-v,golurk,golurk,0,1,6,5,5,5,Generation V,Spectre,Vitesse,624,715,623,623,12,2,623,6,6,8,8,3300
45,1,68,35,45,120,8,158,0,317,,0,4,5,5,2,,0,20,5,5,624,624,generation-v,pawniard,pawniard,0,1,6,5,5,5,Generation V,Acier,PV,625,716,624,624,12,2,624,1,1,9,9,102
85,1,68,35,85,120,8,158,1,317,,0,4,5,5,2,,0,20,5,5,624,624,generation-v,pawniard,pawniard,0,1,6,5,5,5,Generation V,Acier,Attaque,625,716,624,624,12,2,624,2,2,9,9,102
70,1,68,35,70,120,8,158,0,317,,0,4,5,5,2,,0,20,5,5,624,624,generation-v,pawniard,pawniard,0,1,6,5,5,5,Generation V,Acier,Défense,625,716,624,624,12,2,624,3,3,9,9,102
40,1,68,35,40,120,8,158,0,317,,0,4,5,5,2,,0,20,5,5,624,624,generation-v,pawniard,pawniard,0,1,6,5,5,5,Generation V,Acier,Attaque Spéciale,625,716,624,624,12,2,624,4,4,9,9,102
40,1,68,35,40,120,8,158,0,317,,0,4,5,5,2,,0,20,5,5,624,624,generation-v,pawniard,pawniard,0,1,6,5,5,5,Generation V,Acier,Défense Spéciale,625,716,624,624,12,2,624,5,5,9,9,102
60,1,68,35,60,120,8,158,0,317,,0,4,5,5,2,,0,20,5,5,624,624,generation-v,pawniard,pawniard,0,1,6,5,5,5,Generation V,Acier,Vitesse,625,716,624,624,12,2,624,6,6,9,9,102
65,1,172,35,65,45,8,159,0,317,624,0,4,5,5,2,,0,20,16,5,625,625,generation-v,bisharp,bisharp,0,1,6,5,5,5,Generation V,Acier,PV,626,717,625,625,12,2,625,1,1,9,9,700
125,1,172,35,125,45,8,159,2,317,624,0,4,5,5,2,,0,20,16,5,625,625,generation-v,bisharp,bisharp,0,1,6,5,5,5,Generation V,Acier,Attaque,626,717,625,625,12,2,625,2,2,9,9,700
100,1,172,35,100,45,8,159,0,317,624,0,4,5,5,2,,0,20,16,5,625,625,generation-v,bisharp,bisharp,0,1,6,5,5,5,Generation V,Acier,Défense,626,717,625,625,12,2,625,3,3,9,9,700
60,1,172,35,60,45,8,159,0,317,624,0,4,5,5,2,,0,20,16,5,625,625,generation-v,bisharp,bisharp,0,1,6,5,5,5,Generation V,Acier,Attaque Spéciale,626,717,625,625,12,2,625,4,4,9,9,700
70,1,172,35,70,45,8,159,0,317,624,0,4,5,5,2,,0,20,16,5,625,625,generation-v,bisharp,bisharp,0,1,6,5,5,5,Generation V,Acier,Défense Spéciale,626,717,625,625,12,2,625,5,5,9,9,700
70,1,172,35,70,45,8,159,0,317,624,0,4,5,5,2,,0,20,16,5,625,625,generation-v,bisharp,bisharp,0,1,6,5,5,5,Generation V,Acier,Vitesse,626,717,625,625,12,2,625,6,6,9,9,700
70,1,70,70,70,190,9,169,0,319,,0,0,5,5,1,,0,20,5,5,627,627,generation-v,rufflet,rufflet,0,1,6,5,5,5,Generation V,Vol,PV,628,719,627,627,9,2,627,1,1,3,3,105
83,1,70,70,83,190,9,169,1,319,,0,0,5,5,1,,0,20,5,5,627,627,generation-v,rufflet,rufflet,0,1,6,5,5,5,Generation V,Vol,Attaque,628,719,627,627,9,2,627,2,2,3,3,105
50,1,70,70,50,190,9,169,0,319,,0,0,5,5,1,,0,20,5,5,627,627,generation-v,rufflet,rufflet,0,1,6,5,5,5,Generation V,Vol,Défense,628,719,627,627,9,2,627,3,3,3,3,105
37,1,70,70,37,190,9,169,0,319,,0,0,5,5,1,,0,20,5,5,627,627,generation-v,rufflet,rufflet,0,1,6,5,5,5,Generation V,Vol,Attaque Spéciale,628,719,627,627,9,2,627,4,4,3,3,105
50,1,70,70,50,190,9,169,0,319,,0,0,5,5,1,,0,20,5,5,627,627,generation-v,rufflet,rufflet,0,1,6,5,5,5,Generation V,Vol,Défense Spéciale,628,719,627,627,9,2,627,5,5,3,3,105
60,1,70,70,60,190,9,169,0,319,,0,0,5,5,1,,0,20,5,5,627,627,generation-v,rufflet,rufflet,0,1,6,5,5,5,Generation V,Vol,Vitesse,628,719,627,627,9,2,627,6,6,3,3,105
100,1,179,70,100,60,8,170,0,319,627,0,0,5,5,1,,0,20,15,5,628,628,generation-v,braviary,braviary,0,1,6,5,5,5,Generation V,Vol,PV,629,720,628,628,9,2,628,1,1,3,3,410
123,1,179,70,123,60,8,170,2,319,627,0,0,5,5,1,,0,20,15,5,628,628,generation-v,braviary,braviary,0,1,6,5,5,5,Generation V,Vol,Attaque,629,720,628,628,9,2,628,2,2,3,3,410
75,1,179,70,75,60,8,170,0,319,627,0,0,5,5,1,,0,20,15,5,628,628,generation-v,braviary,braviary,0,1,6,5,5,5,Generation V,Vol,Défense,629,720,628,628,9,2,628,3,3,3,3,410
57,1,179,70,57,60,8,170,0,319,627,0,0,5,5,1,,0,20,15,5,628,628,generation-v,braviary,braviary,0,1,6,5,5,5,Generation V,Vol,Attaque Spéciale,629,720,628,628,9,2,628,4,4,3,3,410
75,1,179,70,75,60,8,170,0,319,627,0,0,5,5,1,,0,20,15,5,628,628,generation-v,braviary,braviary,0,1,6,5,5,5,Generation V,Vol,Défense Spéciale,629,720,628,628,9,2,628,5,5,3,3,410
80,1,179,70,80,60,8,170,0,319,627,0,0,5,5,1,,0,20,15,5,628,628,generation-v,braviary,braviary,0,1,6,5,5,5,Generation V,Vol,Vitesse,629,720,628,628,9,2,628,6,6,3,3,410
70,1,74,35,70,190,3,,0,320,,0,8,5,5,1,,0,20,5,5,629,629,generation-v,vullaby,vullaby,0,1,6,5,5,5,Generation V,Vol,PV,630,721,629,629,9,2,629,1,1,3,3,90
55,1,74,35,55,190,3,,0,320,,0,8,5,5,1,,0,20,5,5,629,629,generation-v,vullaby,vullaby,0,1,6,5,5,5,Generation V,Vol,Attaque,630,721,629,629,9,2,629,2,2,3,3,90
75,1,74,35,75,190,3,,1,320,,0,8,5,5,1,,0,20,5,5,629,629,generation-v,vullaby,vullaby,0,1,6,5,5,5,Generation V,Vol,Défense,630,721,629,629,9,2,629,3,3,3,3,90
45,1,74,35,45,190,3,,0,320,,0,8,5,5,1,,0,20,5,5,629,629,generation-v,vullaby,vullaby,0,1,6,5,5,5,Generation V,Vol,Attaque Spéciale,630,721,629,629,9,2,629,4,4,3,3,90
65,1,74,35,65,190,3,,0,320,,0,8,5,5,1,,0,20,5,5,629,629,generation-v,vullaby,vullaby,0,1,6,5,5,5,Generation V,Vol,Défense Spéciale,630,721,629,629,9,2,629,5,5,3,3,90
60,1,74,35,60,190,3,,0,320,,0,8,5,5,1,,0,20,5,5,629,629,generation-v,vullaby,vullaby,0,1,6,5,5,5,Generation V,Vol,Vitesse,630,721,629,629,9,2,629,6,6,3,3,90
110,1,179,35,110,60,3,,0,320,629,0,8,5,5,1,,0,20,12,5,630,630,generation-v,mandibuzz,mandibuzz,0,1,6,5,5,5,Generation V,Vol,PV,631,722,630,630,9,2,630,1,1,3,3,395
65,1,179,35,65,60,3,,0,320,629,0,8,5,5,1,,0,20,12,5,630,630,generation-v,mandibuzz,mandibuzz,0,1,6,5,5,5,Generation V,Vol,Attaque,631,722,630,630,9,2,630,2,2,3,3,395
105,1,179,35,105,60,3,,0,320,629,0,8,5,5,1,,0,20,12,5,630,630,generation-v,mandibuzz,mandibuzz,0,1,6,5,5,5,Generation V,Vol,Défense,631,722,630,630,9,2,630,3,3,3,3,395
55,1,179,35,55,60,3,,2,320,629,0,8,5,5,1,,0,20,12,5,630,630,generation-v,mandibuzz,mandibuzz,0,1,6,5,5,5,Generation V,Vol,Attaque Spéciale,631,722,630,630,9,2,630,4,4,3,3,395
95,1,179,35,95,60,3,,0,320,629,0,8,5,5,1,,0,20,12,5,630,630,generation-v,mandibuzz,mandibuzz,0,1,6,5,5,5,Generation V,Vol,Défense Spéciale,631,722,630,630,9,2,630,5,5,3,3,395
80,1,179,35,80,60,3,,0,320,629,0,8,5,5,1,,0,20,12,5,630,630,generation-v,mandibuzz,mandibuzz,0,1,6,5,5,5,Generation V,Vol,Vitesse,631,722,630,630,9,2,630,6,6,3,3,395
58,1,169,70,58,90,4,,0,322,,0,4,5,5,2,,0,20,3,5,632,632,generation-v,durant,durant,0,1,6,5,5,5,Generation V,Acier,PV,633,724,632,632,14,2,632,1,1,9,9,330
109,1,169,70,109,90,4,,0,322,,0,4,5,5,2,,0,20,3,5,632,632,generation-v,durant,durant,0,1,6,5,5,5,Generation V,Acier,Attaque,633,724,632,632,14,2,632,2,2,9,9,330
112,1,169,70,112,90,4,,2,322,,0,4,5,5,2,,0,20,3,5,632,632,generation-v,durant,durant,0,1,6,5,5,5,Generation V,Acier,Défense,633,724,632,632,14,2,632,3,3,9,9,330
